60,"<strong>Cost and Performance Modeling for Earth System Data Management and Beyond</strong> (<a href=""/about/people/alumni/jakob_luettgau"" class=""wikilink1"" title=""about:people:alumni:jakob_luettgau"">Jakob Lüttgau</a>, <a href=""/about/people/julian_kunkel"" class=""wikilink1"" title=""about:people:julian_kunkel"">Julian Kunkel</a>), 2019-01-25<br/> <a href=""/bibtex?bibtex_source=publications&amp;bibtex_key=CAPMFESDMA19"" class=""wikilink1"" title=""bibtex"">BibTeX</a> <a href=""https://doi.org/10.1007/978-3-030-02465-9_2"" class=""urlextern"" title=""https://doi.org/10.1007/978-3-030-02465-9_2"" rel=""nofollow"">DOI</a> <a href=""/_media/research/publications/2019/dlcapmfesdma19-cost_and_performance_modeling_for_earth_system_data_management_and_beyond.pdf"" class=""media mediafile mf_pdf"" title=""research:publications:2019:dlcapmfesdma19-cost_and_performance_modeling_for_earth_system_data_management_and_beyond.pdf (554.8 KB)""> PDF </a><br/><strong>Abstract</strong>: <em> Current and anticipated storage environments confront domain scientist and data center operators with usability, performance and cost challenges. The amount of data upcoming system will be required to handle is expected to grow exponentially, mainly due to increasing resolution and affordable compute power. Unfortunately, the relationship between cost and performance is not always well understood requiring considerable effort for educated procurement. Within the Centre of Excellence in Simulation of Weather and Climate in Europe (ESiWACE) models to better understand cost and performance of current and future systems are being explored. This paper presents models and methodology focusing on, but not limited to, data centers used in the context of climate and numerical weather prediction. The paper concludes with a case study of alternative deployment strategies and outlines the challenges anticipating their impact on cost and performance. By publishing these early results, we would like to make the case to work towards standard models and methodologies collaboratively as a community to create sufficient incentives for vendors to provide specifications in formats which are compatible to these modeling tools. In addition to that, we see application for such formalized models and information in I/O re lated middleware, which are expected to make automated but reasonable decisions in increasingly heterogeneous data centers. </em>","b'\xa2\x12\x94\\o\xf7\xb5D\xec\xa9\xa1A2\xdb1\xcd<\xa6\xd9\x082\xaa\xff]\x8b\x0e\xb0\x8d\xc8f:\xf0'"
61,"<strong>Comparison of Clang Abstract Syntax Trees using String Kernels</strong> (<a href=""/about/people/alumni/raul_torres"" class=""wikilink1"" title=""about:people:alumni:raul_torres"">Raul Torres</a>, <a href=""/about/people/julian_kunkel"" class=""wikilink1"" title=""about:people:julian_kunkel"">Julian Kunkel</a>, Manuel F. Dolz, Thomas Ludwig), 2018-11-01<br/> <a href=""/bibtex?bibtex_source=publications&amp;bibtex_key=COCASTUSKT18"" class=""wikilink1"" title=""bibtex"">BibTeX</a> <a href=""https://doi.org/10.1109/HPCS.2018.00032"" class=""urlextern"" title=""https://doi.org/10.1109/HPCS.2018.00032"" rel=""nofollow"">DOI</a><br/><strong>Abstract</strong>: <em> Abstract Syntax Trees (ASTs) are intermediate representations widely used by compiler frameworks. One of their strengths is that they can be used to determine the similarity among a collection of programs. In this paper we propose a novel comparison method that converts ASTs into weighted strings in order to get similarity matrices and quantify the level of correlation among codes. To evaluate the approach, we leveraged the corresponding strings derived from the Clang ASTs of a set of 100 source code examples written in C. Our kernel and two other string kernels from the literature were used to obtain similarity matrices among those examples. Next, we used Hierarchical Clustering to visualize the results. Our solution was able to identify different clusters conformed by examples that shared similar semantics. We demonstrated that the proposed strategy can be promisingly applied to similarity problems involving trees or strings. </em>","b""\x0f\xc0\x1a\x00\xbc\x10w\xf1<'\xf8NYT(|l\xa9j\x8d\xbf\xe7h\xcaZ\x06z^`\xad6'"""
62,"<strong>Performance Portability of Earth System Models with User-Controlled GGDML code Translation</strong> (Nabeeh Jum&#039;ah, <a href=""/about/people/julian_kunkel"" class=""wikilink1"" title=""about:people:julian_kunkel"">Julian Kunkel</a>), 2019-01-25<br/> <a href=""/bibtex?bibtex_source=publications&amp;bibtex_key=PPOESMWUGC19"" class=""wikilink1"" title=""bibtex"">BibTeX</a> <a href=""https://doi.org/10.1007/978-3-030-02465-9_50"" class=""urlextern"" title=""https://doi.org/10.1007/978-3-030-02465-9_50"" rel=""nofollow"">DOI</a> <a href=""/_media/research/publications/2019/dlppoesmwugc19-performance_portability_of_earth_system_models_with_user_controlled_ggdml_code_translation.pdf"" class=""media mediafile mf_pdf"" title=""research:publications:2019:dlppoesmwugc19-performance_portability_of_earth_system_models_with_user_controlled_ggdml_code_translation.pdf (693.7 KB)""> PDF </a><br/><strong>Abstract</strong>: <em> The increasing need for performance of earth system modeling and other scientific domains pushes the computing technologies in diverse architectural directions. The development of models needs technical expertise and skills of using tools that are able to exploit the hardware capabilities. The heterogeneity of architectures complicates the development and the maintainability of the models. To improve the software development process of earth system models, we provide an approach that simplifies the code maintainability by fostering separation of concerns while providing performance portability. We propose the use of high-level language extensions that reflect scientific concepts. The scientists can use the programming language of their own choice to develop models, however, they can use the language extensions optionally wherever they need. The code translation is driven by configurations that are separated from the model source code. These configurations are prepared by scientific programmers to optimally use the machine’s features. The main contribution of this paper is the demonstration of a user-controlled source-to-source translation technique of earth system models that are written with higher-level semantics. We discuss a flexible code translation technique that is driven by the users through a configuration input that is prepared especially to transform the code, and we use this technique to produce OpenMP or OpenACC enabled codes besides MPI to support multi-node configurations. </em>","b'<$:#p\xeep\x8e\x11\xf8\xc5\xc6\xb3\xb6T\xcd\xd9\xcaD\xdbn\xd5,\xe8o\xa6\xb1\x8c\xdcmoY'"
63,"<strong>Understanding Metadata Latency with MDWorkbench</strong> (<a href=""/about/people/julian_kunkel"" class=""wikilink1"" title=""about:people:julian_kunkel"">Julian Kunkel</a>, George S. Markomanolis), 2019-01-25<br/> <a href=""/bibtex?bibtex_source=publications&amp;bibtex_key=UMLWMKM19"" class=""wikilink1"" title=""bibtex"">BibTeX</a> <a href=""https://doi.org/10.1007/978-3-030-02465-9_5"" class=""urlextern"" title=""https://doi.org/10.1007/978-3-030-02465-9_5"" rel=""nofollow"">DOI</a> <a href=""/_media/research/publications/2019/dlumlwmkm19-understanding_metadata_latency_with_mdworkbench.pdf"" class=""media mediafile mf_pdf"" title=""research:publications:2019:dlumlwmkm19-understanding_metadata_latency_with_mdworkbench.pdf (2.2 MB)""> PDF </a><br/><strong>Abstract</strong>: <em> While parallel file systems often satisfy the need of applica- tions with bulk synchronous I/O, they lack capabilities of dealing with metadata intense workloads. Typically, in procurements, the focus lies on the aggregated metadata throughput using the MDTest benchmark. However, metadata performance is crucial for interactive use. Metadata benchmarks involve even more parameters compared to I/O benchmarks. There are several aspects that are currently uncovered and, therefore, not in the focus of vendors to investigate. Particularly, response latency and interactive workloads operating on a working set of data. The lack of ca- pabilities from file systems can be observed when looking at the IO-500 list, where metadata performance between best and worst system does not differ significantly. In this paper, we introduce a new benchmark called MDWorkbench which generates a reproducible workload emulating many concurrent users or – in an alternative view – queuing systems. This benchmark pro- vides a detailed latency profile, overcomes caching issues, and provides a method to assess the quality of the observed throughput. We evaluate the benchmark on state-of-the-art parallel file systems with GPFS (IBM Spectrum Scale), Lustre, Cray’s Datawarp, and DDN IME, and conclude that we can reveal characteristics that could not be identified before. </em>","b'\xe5\xd4U*\x05\x99\xbb<\xf1""\xaf\xfa\xb7\x19\x0b8|\x95\xea\xdc\x06\xc7\xa5\x98\xc1F\xfe(lu8\xb7'"
64,"<strong>Benefit of DDN&#039;s IME-Fuse and IME-Lustre File Systems for I/O Intensive HPC Applications</strong> (<a href=""/about/people/externals/eugen_betke"" class=""wikilink1"" title=""about:people:externals:eugen_betke"">Eugen Betke</a>, <a href=""/about/people/julian_kunkel"" class=""wikilink1"" title=""about:people:julian_kunkel"">Julian Kunkel</a>), 2019-01-25<br/> <a href=""/bibtex?bibtex_source=publications&amp;bibtex_key=BODIAIFSFI19"" class=""wikilink1"" title=""bibtex"">BibTeX</a> <a href=""https://doi.org/10.1007/978-3-030-02465-9_9"" class=""urlextern"" title=""https://doi.org/10.1007/978-3-030-02465-9_9"" rel=""nofollow"">DOI</a> <a href=""/_media/research/publications/2019/dlbodiaifsfi19-benefit_of_ddn_s_ime_fuse_and_ime_lustre_file_systems_for_i_o_intensive_hpc_applications.pdf"" class=""media mediafile mf_pdf"" title=""research:publications:2019:dlbodiaifsfi19-benefit_of_ddn_s_ime_fuse_and_ime_lustre_file_systems_for_i_o_intensive_hpc_applications.pdf (2 MB)""> PDF </a><br/><strong>Abstract</strong>: <em> Many scientific applications are limited by I/O performance offered by parallel file systems on conventional storage systems. Flash- based burst buffers provide significant better performance than HDD backed storage, but at the expense of capacity. Burst buffers are consid- ered as the next step towards achieving wire-speed of interconnect and providing more predictable low latency I/O, which are the holy grail of storage. A critical evaluation of storage technology is mandatory as there is no long-term experience with performance behavior for particular applica- tions scenarios. The evaluation enables data centers choosing the right products and system architects the integration in HPC architectures. This paper investigates the native performance of DDN-IME, a flash- based burst buffer solution. Then, it takes a closer look at the IME-FUSE file systems, which uses IMEs as burst buffer and a Lustre file system as back-end. Finally, by utilizing a NetCDF benchmark, it estimates the performance benefit for climate applications. </em>","b'\x0e_\x12tq\xf9\xd50i^9\x8c\xcf~y<5D\x07y\xdb\xe7\xfb\xd9\xac^\x00N\xbe\xc7\xd9\x18'"
65,"<strong>Tools for Analyzing Parallel I/O</strong> (<a href=""/about/people/julian_kunkel"" class=""wikilink1"" title=""about:people:julian_kunkel"">Julian Kunkel</a>, <a href=""/about/people/externals/eugen_betke"" class=""wikilink1"" title=""about:people:externals:eugen_betke"">Eugen Betke</a>, Matt Bryson, Philip Carns, Rosemary Francis, Wolfgang Frings, Roland Laifer, Sandra Mendez), 2019-01-25<br/> <a href=""/bibtex?bibtex_source=publications&amp;bibtex_key=TFAPIKBBCF19"" class=""wikilink1"" title=""bibtex"">BibTeX</a> <a href=""https://doi.org/10.1007/978-3-030-02465-9_4"" class=""urlextern"" title=""https://doi.org/10.1007/978-3-030-02465-9_4"" rel=""nofollow"">DOI</a> <a href=""/_media/research/publications/2019/dltfapikbbcf19-tools_for_analyzing_parallel_i_o.pdf"" class=""media mediafile mf_pdf"" title=""research:publications:2019:dltfapikbbcf19-tools_for_analyzing_parallel_i_o.pdf (1.1 MB)""> PDF </a><br/><strong>Abstract</strong>: <em> Parallel application I/O performance often does not meet user expectations. Additionally, slight access pattern modifications may lead to significant changes in performance due to complex interactions between hardware and software. These issues call for sophisticated tools to capture, analyze, understand, and tune application I/O. In this paper, we highlight advances in monitoring tools to help address these issues. We also describe best practices, identify issues in measure- ment and analysis, and provide practical approaches to translate parallel I/O analysis into actionable outcomes for users, facility operators, and researchers. </em>","b"" \xc2\xc2zJ'\xb3\xea\x94\xd3\x05\x8d.\xe0\xbe[\xd9\xb9(\xab\xfb\xbd\xd2N [\xe9\xc7\x9a\x90\xd7["""
66,"<strong>Towards Green Scientific Data Compression Through High-Level I/O Interfaces</strong> (Yevhen Alforov, <a href=""/about/people/externals/anastasiia_novikova"" class=""wikilink1"" title=""about:people:externals:anastasiia_novikova"">Anastasiia Novikova</a>, Michael Kuhn, <a href=""/about/people/julian_kunkel"" class=""wikilink1"" title=""about:people:julian_kunkel"">Julian Kunkel</a>, Thomas Ludwig), 2019-02-21<br/> <a href=""/bibtex?bibtex_source=publications&amp;bibtex_key=TGSDCTHIIA19"" class=""wikilink1"" title=""bibtex"">BibTeX</a> <a href=""https://doi.org/10.1109/CAHPC.2018.8645921"" class=""urlextern"" title=""https://doi.org/10.1109/CAHPC.2018.8645921"" rel=""nofollow"">DOI</a> <a href=""/_media/research/publications/2019/dltgsdcthiia19-towards_green_scientific_data_compression_through_high_level_i_o_interfaces.pdf"" class=""media mediafile mf_pdf"" title=""research:publications:2019:dltgsdcthiia19-towards_green_scientific_data_compression_through_high_level_i_o_interfaces.pdf (587.3 KB)""> PDF </a><br/><strong>Abstract</strong>: <em> Every HPC system today has to cope with a deluge of data generated by scientific applications, simulations or large- scale experiments. The upscaling of supercomputer systems and infrastructures, generally results in a dramatic increase of their energy consumption. In this paper, we argue that techniques like data compression can lead to significant gains in terms of power efficiency by reducing both network and storage requirements. To that end, we propose a novel methodology for achieving on-the-fly intelligent determination of energy efficient data reduction for a given data set by leveraging state-of-the-art compression algorithms and meta data at application-level I/O. We motivate our work by analyzing the energy and storage saving needs of real-life scientific HPC applications, and review the various compression techniques that can be applied. We find that the resulting data reduction can decrease the data volume transferred and stored by as much as 80% in some cases, consequently leading to significant savings in storage and networking costs. </em>","b'\xd8\x88\x8e\x159\xa9\xaf\x06r\xb5Ld-\x88\xfci\xaa\xefnS\x96\xda:4W\xeb\x0b\xc1\xa6u\xd6\x9f'"
67,"<strong>Simulation of Hierarchical Storage Systems for TCO and QoS</strong> (<a href=""/about/people/alumni/jakob_luettgau"" class=""wikilink1"" title=""about:people:alumni:jakob_luettgau"">Jakob Lüttgau</a>, <a href=""/about/people/julian_kunkel"" class=""wikilink1"" title=""about:people:julian_kunkel"">Julian Kunkel</a>), 2017<br/> <a href=""/bibtex?bibtex_source=publications&amp;bibtex_key=SOHSSFTAQL17"" class=""wikilink1"" title=""bibtex"">BibTeX</a> <a href=""https://doi.org/10.1007/978-3-319-67630-2_12"" class=""urlextern"" title=""https://doi.org/10.1007/978-3-319-67630-2_12"" rel=""nofollow"">DOI</a> <a href=""/_media/research/publications/2017/sohssftaql17-simulation_of_hierarchical_storage_systems_for_tco_and_qos.pdf"" class=""media mediafile mf_pdf"" title=""research:publications:2017:sohssftaql17-simulation_of_hierarchical_storage_systems_for_tco_and_qos.pdf (1.7 MB)"">PDF</a><br/><strong>Abstract</strong>: <em> Due to the variety of storage technologies deep storage hierarchies turn out to be the most feasible choice to meet performance and cost requirements when handling vast amounts of data. Long-term archives employed by scientific users are mainly reliant on tape storage, as it remains the most cost-efficient option. Archival systems are often loosely integrated into the HPC storage infrastructure. In expectation of exascale systems and in situ analysis also burst buffers will require integration with the archive. Exploring new strategies and developing open software for tape systems is a hurdle due to the lack of affordable storage silos and availability outside of large organizations and due to increased wariness requirements when dealing with ultra-durable data. Lessening these problems by providing virtual storage silos should enable community-driven innovation and enable site operators to add features where they see fit while being able to verify strategies before deploying on production systems. Different models for the individual components in tape systems are developed. The models are then implemented in a prototype simulation using discrete event simulation. The work shows that the simulations can be used to approximate the behavior of tape systems deployed in the real world and to conduct experiments without requiring a physical tape system. </em>","b""]w\x81\x17uXM\x1c\xf4\xc9\x8b\xf2\xd9\x8c0\x19\xb3:\xf7\x01c\x05&+Um+2\xe8\xaf\xbb'"""
68,"<strong>Real-Time I/O-Monitoring of HPC Applications with SIOX, Elasticsearch, Grafana and FUSE</strong> (<a href=""/about/people/externals/eugen_betke"" class=""wikilink1"" title=""about:people:externals:eugen_betke"">Eugen Betke</a>, <a href=""/about/people/julian_kunkel"" class=""wikilink1"" title=""about:people:julian_kunkel"">Julian Kunkel</a>), 2017<br/> <a href=""/bibtex?bibtex_source=publications&amp;bibtex_key=RIOHAWSEGA17"" class=""wikilink1"" title=""bibtex"">BibTeX</a> <a href=""https://doi.org/10.1007/978-3-319-67630-2"" class=""urlextern"" title=""https://doi.org/10.1007/978-3-319-67630-2"" rel=""nofollow"">DOI</a> <a href=""/_media/research/publications/2017/riohawsega17-real_time_i_o_monitoring_of_hpc_applications_with_siox_elasticsearch_grafana_and_fuse.pdf"" class=""media mediafile mf_pdf"" title=""research:publications:2017:riohawsega17-real_time_i_o_monitoring_of_hpc_applications_with_siox_elasticsearch_grafana_and_fuse.pdf (689.6 KB)"">PDF</a><br/><strong>Abstract</strong>: <em> The starting point for our work was a demand for an overview of application’s I/O behavior, that provides information about the usage of our HPC “Mistral”. We suspect that some applications are running using inefficient I/O patterns, and probably, are wasting a significant amount of machine hours. To tackle the problem, we focus on detection of poor I/O performance, identification of these applications, and description of I/O behavior. Instead of gathering I/O statistics from global system variables, like many other monitoring tools do, in our approach statistics come directly from I/O interfaces POSIX, MPI, HDF5 and NetCDF. For interception of I/O calls we use an instrumentation library that is dynamically linked with LD_PRELOAD at program startup. The HPC on-line monitoring framework is built on top of open source software: Grafana, SIOX, Elasticsearch and FUSE. This framework collects I/O statistics from applications and mount points. The latter is used for non-intrusive monitoring of virtual memory allocated with mmap(), i.e., no code adaption is necessary. The framework is evaluated showing its effectiveness and critically discussed. </em>","b'\xf8\x96Nk\x02\xc3\n\xb6\xd7\xc2N\x96\xbe\x9aXn\x98\xe1j\x9fi\x80O\xa0\xe6\xbd\xf0)\x8f\xeb.\xb6'"
69,"<strong>Toward Decoupling the Selection of Compression Algorithms from Quality Constraints</strong> (<a href=""/about/people/julian_kunkel"" class=""wikilink1"" title=""about:people:julian_kunkel"">Julian Kunkel</a>, <a href=""/about/people/externals/anastasiia_novikova"" class=""wikilink1"" title=""about:people:externals:anastasiia_novikova"">Anastasiia Novikova</a>, <a href=""/about/people/externals/eugen_betke"" class=""wikilink1"" title=""about:people:externals:eugen_betke"">Eugen Betke</a>, Armin Schaare), 2017<br/> <a href=""/bibtex?bibtex_source=publications&amp;bibtex_key=TDTSOCAFQC17"" class=""wikilink1"" title=""bibtex"">BibTeX</a> <a href=""https://doi.org/10.1007/978-3-319-67630-2_1"" class=""urlextern"" title=""https://doi.org/10.1007/978-3-319-67630-2_1"" rel=""nofollow"">DOI</a> <a href=""/_media/research/publications/2017/tdtsocafqc17-toward_decoupling_the_selection_of_compression_algorithms_from_quality_constraints.pdf"" class=""media mediafile mf_pdf"" title=""research:publications:2017:tdtsocafqc17-toward_decoupling_the_selection_of_compression_algorithms_from_quality_constraints.pdf (2 MB)"">PDF</a><br/><strong>Abstract</strong>: <em> Data intense scientific domains use data compression to reduce the storage space needed. Lossless data compression preserves the original information accurately but on the domain of climate data usually yields a compression factor of only 2:1. Lossy data compression can achieve much higher compression rates depending on the tolerable error/precision needed. Therefore, the field of lossy compression is still subject to active research. From the perspective of a scientist, the compression algorithm does not matter but the qualitative information about the implied loss of precision of data is a concern. With the Scientific Compression Library (SCIL), we are developing a meta-compressor that allows users to set various quantities that define the acceptable error and the expected performance behavior. The ongoing work a preliminary stage for the design of an automatic compression algorithm selector. The task of this missing key component is the construction of appropriate chains of algorithms to yield the users requirements. This approach is a crucial step towards a scientifically safe use of much-needed lossy data compression, because it disentangles the tasks of determining scientific ground characteristics of tolerable noise, from the task of determining an optimal compression strategy given target noise levels and constraints. Future algorithms are used without change in the application code, once they are integrated into SCIL. In this paper, we describe the user interfaces and quantities, two compression algorithms and evaluate SCIL’s ability for compressing climate data. This will show that the novel algorithms are competitive with state-of-the-art compressors ZFP and SZ and illustrate that the best algorithm depends on user settings and data properties. </em>","b'n\xd6\xf6K\xef\xd0\x1a\r\xb1\x00\x06\xe5-\x04zp\n\x9bx\x14\xf3\x0e5\x15\x95?\xddry\xff\xd9#'"
70,"<strong>An MPI-IO In-Memory Driver for Non-Volatile Pooled Memory of the Kove XPD</strong> (<a href=""/about/people/julian_kunkel"" class=""wikilink1"" title=""about:people:julian_kunkel"">Julian Kunkel</a>, <a href=""/about/people/externals/eugen_betke"" class=""wikilink1"" title=""about:people:externals:eugen_betke"">Eugen Betke</a>), 2017<br/> <a href=""/bibtex?bibtex_source=publications&amp;bibtex_key=AMIDFNPMOT17"" class=""wikilink1"" title=""bibtex"">BibTeX</a> <a href=""https://doi.org/10.1007/978-3-319-67630-2_48"" class=""urlextern"" title=""https://doi.org/10.1007/978-3-319-67630-2_48"" rel=""nofollow"">DOI</a> <a href=""/_media/research/publications/2017/amidfnpmot17-an_mpi_io_in_memory_driver_for_non_volatile_pooled_memory_of_the_kove_xpd.pdf"" class=""media mediafile mf_pdf"" title=""research:publications:2017:amidfnpmot17-an_mpi_io_in_memory_driver_for_non_volatile_pooled_memory_of_the_kove_xpd.pdf (2.4 MB)"">PDF</a><br/><strong>Abstract</strong>: <em> Many scientific applications are limited by the performance offered by parallel file systems. SSD based burst buffers provide significant better performance than HDD backed storage but at the expense of capacity. Clearly, achieving wire-speed of the interconnect and predictable low latency I/O is the holy grail of storage. In-memory storage promises to provide optimal performance exceeding SSD based solutions. Kove R ’s XPD R offers pooled memory for cluster systems. This remote memory is asynchronously backed up to storage devices of the XPDs and considered to be non-volatile. Albeit the system offers various APIs to access this memory such as treating it as a block device, it does not allow to expose it as file system that offers POSIX or MPI-IO semantics. In this paper, we 1) describe the XPD-MPIIO-driver which supports the scale-out architecture of the XPDs. This MPI-agnostic driver enables high-level libraries to utilize the XPD’s memory as storage. 2) A thorough performance evaluation of the XPD is conducted. This includes scaleout testing of the infrastructure and metadata operations but also performance variability. We show that the driver and storage architecture is able to nearly saturate wire-speed of Infiniband (60+ GiB/s with 14 FDR links) while providing low latency and little performance variability. </em>","b'=\xf0x\xd8O\xc6w\xbd_\xd06\xea\x1e+\xf6yW\xae\xb9\xd2\x14B\xeb\x8c\xf1eL\xf3\xa2N\x86\xe2'"
71,"<strong>A Novel String Representation and Kernel Function for the Comparison of I/O Access Patterns</strong> (<a href=""/about/people/alumni/raul_torres"" class=""wikilink1"" title=""about:people:alumni:raul_torres"">Raul Torres</a>, <a href=""/about/people/julian_kunkel"" class=""wikilink1"" title=""about:people:julian_kunkel"">Julian Kunkel</a>, Manuel Dolz, Thomas Ludwig), 2017<br/> <a href=""/bibtex?bibtex_source=publications&amp;bibtex_key=ANSRAKFFTC17"" class=""wikilink1"" title=""bibtex"">BibTeX</a> <a href=""https://doi.org/10.1007/978-3-319-62932-2_48"" class=""urlextern"" title=""https://doi.org/10.1007/978-3-319-62932-2_48"" rel=""nofollow"">DOI</a> <a href=""/_media/research/publications/2017/ansrakfftc17-a_novel_string_representation_and_kernel_function_for_the_comparison_of_i_o_access_patterns.pdf"" class=""media mediafile mf_pdf"" title=""research:publications:2017:ansrakfftc17-a_novel_string_representation_and_kernel_function_for_the_comparison_of_i_o_access_patterns.pdf (9.1 MB)"">PDF</a><br/><strong>Abstract</strong>: <em> Parallel I/O access patterns act as fingerprints of a parallel program. In order to extract meaningful information from these patterns, they have to be represented appropriately. Due to the fact that string objects can be easily compared using Kernel Methods, a conversion to a weighted string representation is proposed in this paper, together with a novel string kernel function called Kast Spectrum Kernel. The similarity matrices, obtained after applying the mentioned kernel over a set of examples from a real application, were analyzed using Kernel Principal Component Analysis (Kernel PCA) and Hierarchical Clustering. The evaluation showed that 2 out of 4 I/O access pattern groups were completely identified, while the other 2 conformed a single cluster due to the intrinsic similarity of their members. The proposed strategy can be promisingly applied to other similarity problems involving tree-like structured data. </em>","b'L\xf1\x15\x90\xd8\xcbU]2\xbc\x0b\xb26\x0f""\x1a\x02x3\xf7\xfb#\x95\x0bT\xf6K0$\xb1\x1c\xae'"
72,"<strong>Analyzing Data Properties using Statistical Sampling Techniques – Illustrated on Scientific File Formats and Compression Features</strong> (<a href=""/about/people/julian_kunkel"" class=""wikilink1"" title=""about:people:julian_kunkel"">Julian Kunkel</a>), 2016-06<br/> <a href=""/bibtex?bibtex_source=publications&amp;bibtex_key=ADPUSSTIOS16"" class=""wikilink1"" title=""bibtex"">BibTeX</a> <a href=""https://doi.org/10.1007/978-3-319-46079-6_10"" class=""urlextern"" title=""https://doi.org/10.1007/978-3-319-46079-6_10"" rel=""nofollow"">DOI</a> <a href=""/_media/research/publications/2016/adpusstios16-analyzing_data_properties_using_statistical_sampling_techniques_illustrated_on_scientific_file_formats_and_compression_features.pdf"" class=""media mediafile mf_pdf"" title=""research:publications:2016:adpusstios16-analyzing_data_properties_using_statistical_sampling_techniques_illustrated_on_scientific_file_formats_and_compression_features.pdf (782.8 KB)"">PDF</a><br/><strong>Abstract</strong>: <em> Understanding the characteristics of data stored in data centers helps computer scientists in identifying the most suitable storage infrastructure to deal with these workloads. For example, knowing the relevance of file formats allows optimizing the relevant formats but also helps in a procurement to define benchmarks that cover these formats. Existing studies that investigate performance improvements and techniques for data reduction such as deduplication and compression operate on a small set of data. Some of those studies claim the selected data is representative and scale their result to the scale of the data center. One hurdle of running novel schemes on the complete data is the vast amount of data stored and, thus, the resources required to analyze the complete data set. Even if this would be feasible, the costs for running many of those experiments must be justified. This paper investigates stochastic sampling methods to compute and analyze quantities of interest on file numbers but also on the occupied storage space. It will be demonstrated that on our production system, scanning 1 % of files and data volume is sufficient to deduct conclusions. This speeds up the analysis process and reduces costs of such studies significantly. The contributions of this paper are: (1) the systematic investigation of the inherent analysis error when operating only on a subset of data, (2) the demonstration of methods that help future studies to mitigate this error, (3) the illustration of the approach on a study for scientific file types and compression for a data center. </em>","b'\xa7DS\x15\xa9p\x103\\\xc9?T\xd7\x9cR\xc7\x94^\x9e\x0e+\xdc\xe23\x80\x8f\xc0#\xd8\xfe\xe4\x01'"
73,"<strong>Predicting Performance of Non-Contiguous I/O with Machine Learning</strong> (<a href=""/about/people/julian_kunkel"" class=""wikilink1"" title=""about:people:julian_kunkel"">Julian Kunkel</a>, <a href=""/about/people/externals/eugen_betke"" class=""wikilink1"" title=""about:people:externals:eugen_betke"">Eugen Betke</a>, <a href=""/about/people/externals/michaela_zimmer"" class=""wikilink1"" title=""about:people:externals:michaela_zimmer"">Michaela Zimmer</a>), 2015<br/> <a href=""/bibtex?bibtex_source=publications&amp;bibtex_key=PPONIWMLKB15"" class=""wikilink1"" title=""bibtex"">BibTeX</a> <a href=""https://doi.org/10.1007/978-3-319-20119-1_19"" class=""urlextern"" title=""https://doi.org/10.1007/978-3-319-20119-1_19"" rel=""nofollow"">DOI</a> <a href=""/_media/research/publications/2015/pponiwmlkb15-predicting_performance_of_non_contiguous_i_o_with_machine_learning.pdf"" class=""media mediafile mf_pdf"" title=""research:publications:2015:pponiwmlkb15-predicting_performance_of_non_contiguous_i_o_with_machine_learning.pdf (2.7 MB)"">PDF</a><br/><strong>Abstract</strong>: <em>  </em>","b' \xac\x9e\xff\xe7\x98\x15\xde\x89V\xf4\xe6+\xc3\x89\x19\xae*S\x9ak\x1c\xf2?\xdf\xf6\xcd\xccs\xcb\xd3^'"
74,"<strong>Feign: In-Silico Laboratory for Researching I/O Strategies</strong> (<a href=""/about/people/alumni/jakob_luettgau"" class=""wikilink1"" title=""about:people:alumni:jakob_luettgau"">Jakob Lüttgau</a>, <a href=""/about/people/julian_kunkel"" class=""wikilink1"" title=""about:people:julian_kunkel"">Julian Kunkel</a>), 2014<br/> <a href=""/bibtex?bibtex_source=publications&amp;bibtex_key=FILFRISLK14"" class=""wikilink1"" title=""bibtex"">BibTeX</a> <a href=""http://www.pdsw.org/pdsw14/papers/pdsw14_p43.pdf"" class=""urlextern"" title=""http://www.pdsw.org/pdsw14/papers/pdsw14_p43.pdf"" rel=""nofollow"">URL</a><br/><strong>Abstract</strong>: <em>  </em>","b'F6\xa8X\x82\xdf\xdc\x80\x9c\x0cw)\x03>\x1d\x03\xc6P\xd4\x94\xd2\x902\xf8\xc2\x91\x93Y\x80\xf3\xfd\x98'"
75,"<strong>A Comparison of Trace Compression Methods for Massively Parallel Applications in Context of the SIOX Project</strong> (Alvaro Aguilera, Holger Mickler, <a href=""/about/people/julian_kunkel"" class=""wikilink1"" title=""about:people:julian_kunkel"">Julian Kunkel</a>, <a href=""/about/people/externals/michaela_zimmer"" class=""wikilink1"" title=""about:people:externals:michaela_zimmer"">Michaela Zimmer</a>, Marc Wiedemann, Ralph Müller-Pfefferkorn), 2014<br/> <a href=""/bibtex?bibtex_source=publications&amp;bibtex_key=ACOTCMFMPA14"" class=""wikilink1"" title=""bibtex"">BibTeX</a><br/><strong>Abstract</strong>: <em>  </em>","b""\x1es\xb9\xe2\x85\xd0\x95\nX\xd9\xc17\x12\x93\xdc\x18'\xa3m3S\x0e\x048{4\x8bD\xe1\x19\x00\x81"""
